0.53,3,1.13
0.63,3,1.14
0.63,3,1.15
0.58,3,1.16
0.58,3,1.17
0.67,3,1.18
0.67,3,1.19
0.58,3,1.2
0.58,3,1.21
0.67,3,1.22
0.53,3,1.23
0.58,3,1.24
0.58,3,1.25
0.58,3,1.26
0.58,3,1.27
0.58,3,1.28
0.63,3,1.29
0.58,3,1.3
0.67,3,1.31
0.63,3,1.32
0.58,3,1.33
0.67,3,1.34
0.53,3,1.35
0.63,3,1.36
0.67,3,1.37
0.58,3,1.38
0.58,3,1.39
0.58,3,1.4
0.58,3,1.41
0.58,3,1.42
0.58,3,1.43
0.58,3,1.44
0.58,3,1.45
0.58,3,1.46
0.58,3,1.47
0.67,3,1.48
0.63,3,1.49
0.63,3,1.5
0.63,3,1.51
0.63,3,1.52
0.58,3,1.53
0.58,3,1.54
0.58,3,1.55
0.58,3,1.56
0.58,3,1.57
0.58,3,1.58
0.63,3,1.59
0.63,3,1.6
0.58,3,1.61
0.58,3,1.62
0.67,3,1.63
0.53,3,1.64
0.63,3,1.65
0.58,3,1.66
0.58,3,1.67
0.67,3,1.68
0.58,3,1.69
0.58,3,1.7
0.58,3,1.71
0.67,3,1.72
0.58,3,1.73
0.58,3,1.74
0.67,3,1.75
0.63,3,1.76
0.58,3,1.77
0.58,3,1.78
0.53,3,1.79
0.58,3,1.8
0.63,3,1.81
0.67,3,1.82
0.53,3,1.83
0.58,3,1.84
0.63,3,1.85
0.58,3,1.86
0.63,3,1.87
0.58,3,1.88
0.58,3,1.89
0.58,3,1.9
0.58,3,1.91
0.63,3,1.92
0.63,3,1.93
0.58,3,1.94
0.58,3,1.95
0.63,3,1.96
0.58,3,1.97
0.67,3,1.98
0.58,3,1.99
0.58,3,2
0.58,3,2.01
0.63,3,2.02
0.53,3,2.03
0.58,3,2.04
0.58,3,2.05
0.58,3,2.06
0.58,3,2.07
0.67,3,2.08
0.58,3,2.09
0.63,3,2.1
0.58,3,2.11
0.58,3,2.12
0.58,3,2.13
0.58,3,2.14
0.63,3,2.15
0.67,3,2.16
0.77,3,2.17
0.82,3,2.18
0.86,3,2.19
0.91,3,2.2
1.06,3,2.21
1.11,3,2.22
1.16,3,2.23
1.31,3,2.24
1.31,3,2.25
1.46,3,2.26
1.51,3,2.27
1.72,3,2.28
1.72,3,2.29
1.88,3,2.3
2.04,3,2.31
2.09,3,2.32
2.14,3,2.33
2.36,3,2.34
2.36,3,2.35
2.52,3,2.36
2.63,3,2.37
2.74,3,2.38
2.8,3,2.39
2.91,3,2.4
3.02,3,2.41
3.19,3,2.42
3.3,3,2.43
3.36,3,2.44
3.47,3,2.45
3.53,3,2.46
3.7,3,2.47
3.75,3,2.48
3.87,3,2.49
3.93,3,2.5
3.99,3,2.51
4.1,3,2.52
4.16,3,2.53
4.28,3,2.54
4.33,3,2.55
4.33,3,2.56
4.57,3,2.57
4.57,3,2.58
4.63,3,2.59
4.69,3,2.6
4.75,3,2.61
4.87,3,2.62
4.87,3,2.63
4.92,3,2.64
4.98,3,2.65
5.1,3,2.66
5.1,3,2.67
5.22,3,2.68
5.22,3,2.69
5.28,3,2.7
5.34,3,2.71
5.53,3,2.72
5.53,3,2.73
5.47,3,2.74
5.59,3,2.75
5.59,3,2.76
5.71,3,2.77
5.77,3,2.78
5.71,3,2.79
5.77,3,2.8
5.83,3,2.81
5.89,3,2.82
5.89,3,2.83
5.89,3,2.84
6.01,3,2.85
6.01,3,2.86
6.07,3,2.87
6.07,3,2.88
6.07,3,2.89
6.26,3,2.9
6.2,3,2.91
6.32,3,2.92
6.2,3,2.93
6.32,3,2.94
6.26,3,2.95
6.32,3,2.96
6.32,3,2.97
6.38,3,2.98
6.38,3,2.99
6.51,3,3
6.57,3,3.01
6.51,3,3.02
6.51,3,3.03
6.57,3,3.04
6.57,3,3.05
6.57,3,3.06
6.63,3,3.07
6.57,3,3.08
6.69,3,3.09
6.69,3,3.1
6.63,3,3.11
6.76,3,3.12
6.69,3,3.13
6.69,3,3.14
6.76,3,3.15
6.82,3,3.16
6.88,3,3.17
6.82,3,3.18
6.82,3,3.19
6.82,3,3.2
6.88,3,3.21
6.88,3,3.22
6.88,3,3.23
6.88,3,3.24
7.01,3,3.25
7.01,3,3.26
7.01,3,3.27
7.07,3,3.28
7.01,3,3.29
7.07,3,3.3
7.13,3,3.31
7.13,3,3.32
7.07,3,3.33
7.13,3,3.34
7.13,3,3.35
7.13,3,3.36
7.2,3,3.37
7.2,3,3.38
7.2,3,3.39
7.2,3,3.4
7.13,3,3.41
7.13,3,3.42
7.2,3,3.43
7.2,3,3.44
7.2,3,3.45
7.32,3,3.46
7.2,3,3.47
7.32,3,3.48
7.2,3,3.49
7.32,3,3.5
7.26,3,3.51
7.32,3,3.52
7.38,3,3.53
7.32,3,3.54
7.38,3,3.55
7.38,3,3.56
7.38,3,3.57
7.38,3,3.58
7.45,3,3.59
7.32,3,3.6
7.51,3,3.61
7.32,3,3.62
7.45,3,3.63
7.51,3,3.64
7.38,3,3.65
7.38,3,3.66
7.51,3,3.67
7.51,3,3.68
7.51,3,3.69
7.51,3,3.7
7.51,3,3.71
7.51,3,3.72
7.58,3,3.73
7.45,3,3.74
7.45,3,3.75
7.51,3,3.76
7.51,3,3.77
7.58,3,3.78
7.58,3,3.79
7.51,3,3.8
7.51,3,3.81
7.51,3,3.82
7.58,3,3.83
7.58,3,3.84
7.58,3,3.85
7.58,3,3.86
7.58,3,3.87
7.58,3,3.88
7.64,3,3.89
7.64,3,3.9
7.58,3,3.91
7.58,3,3.92
7.58,3,3.93
7.58,3,3.94
7.7,3,3.95
7.7,3,3.96
7.64,3,3.97
7.64,3,3.98
7.7,3,3.99
7.64,3,4
7.64,3,4.01
7.64,3,4.02
7.64,3,4.03
7.64,3,4.04
7.7,3,4.05
7.64,3,4.06
7.64,3,4.07
7.7,3,4.08
7.64,3,4.09
7.7,3,4.1
7.7,3,4.11
7.64,3,4.12
7.77,3,4.13
7.7,3,4.14
7.7,3,4.15
7.77,3,4.16
7.7,3,4.17
7.7,3,4.18
7.7,3,4.19
7.77,3,4.2
7.77,3,4.21
7.7,3,4.22
7.7,3,4.23
7.7,3,4.24
7.77,3,4.25
7.77,3,4.26
7.7,3,4.27
7.77,3,4.28
7.77,3,4.29
7.7,3,4.3
7.83,3,4.31
7.83,3,4.32
7.77,3,4.33
7.77,3,4.34
7.83,3,4.35
7.83,3,4.36
7.83,3,4.37
7.77,3,4.38
7.77,3,4.39
7.83,3,4.4
7.77,3,4.41
7.77,3,4.42
7.83,3,4.43
7.77,3,4.44
7.83,3,4.45
7.83,3,4.46
7.89,3,4.47
7.83,3,4.48
7.83,3,4.49
7.77,3,4.5
7.77,3,4.51
7.77,3,4.52
7.83,3,4.53
7.83,3,4.54
7.83,3,4.55
7.77,3,4.56
7.83,3,4.57
7.77,3,4.58
7.89,3,4.59
7.89,3,4.6
7.83,3,4.61
7.83,3,4.62
7.83,3,4.63
7.89,3,4.64
7.83,3,4.65
7.89,3,4.66
7.89,3,4.67
7.89,3,4.68
7.83,3,4.69
7.89,3,4.7
7.89,3,4.71
7.89,3,4.72
7.83,3,4.73
7.83,3,4.74
7.83,3,4.75
7.89,3,4.76
7.89,3,4.77
7.83,3,4.78
8.02,3,4.79
7.83,3,4.8
7.96,3,4.81
7.83,3,4.82
7.89,3,4.83
7.96,3,4.84
7.89,3,4.85
7.83,3,4.86
7.89,3,4.87
7.83,3,4.88
7.89,3,4.89
8.02,3,4.9
8.02,3,4.91
7.89,3,4.92
7.96,3,4.93
7.89,3,4.94
7.96,3,4.95
7.83,3,4.96
7.89,3,4.97
7.96,3,4.98
8.02,3,4.99
7.89,3,5

